user_id,movie_id,rating,genres,production_companies,production_countries,release_year,overview
981853,hostel+2005,3,Horror,International Production Company Raw Nerve Lionsgate Next Entertainment Screen Gems Hostel LLC,United States of America,2005.0,"Three backpackers head to a Slovakian city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them."
230178,evil+dead+ii+1987,5,Horror Comedy Fantasy,Renaissance Films Rosebud Productions,United States of America,1987.0,Ash Williams and his girlfriend Linda find a log cabin in the woods with a voice recording from an archeologist who had recorded himself reciting ancient chants from “The Book of the Dead.” As they play the recording an evil power is unleashed taking over Linda’s body.
872335,titanic+1997,3,Drama Romance Thriller,Paramount Pictures Twentieth Century Fox Film Corporation Lightstorm Entertainment,United States of America,1997.0,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning."
344088,shrek+2001,4,Adventure Animation Comedy Family Fantasy,DreamWorks SKG Pacific Data Images (PDI) DreamWorks Animation,United States of America,2001.0,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey."
82107,toy+story+2+1999,5,Animation Comedy Family,Pixar Animation Studios,United States of America,1999.0,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong."
299581,dances+with+wolves+1990,1,Adventure Drama Western,Tig Productions Majestic Films International,United Kingdom United States of America,1990.0,"Wounded Civil War soldier, John Dunbar tries to commit suicide – and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe."
467561,the+lion+king+1994,3,Family Animation Drama,Walt Disney Pictures Walt Disney Feature Animation,United States of America,1994.0,A young lion cub named Simba can't wait to be king. But his uncle craves the title for himself and will stop at nothing to get it.
859747,heat+1995,5,Action Crime Drama Thriller,Regency Enterprises Forward Pass Warner Bros.,United States of America,1995.0,"Obsessive master thief, Neil McCauley leads a top-notch crew on various insane heists throughout Los Angeles while a mentally unstable detective, Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence."
210215,the+big+lebowski+1998,4,Comedy Crime,Gramercy Pictures PolyGram Filmed Entertainment Working Title Films,United Kingdom United States of America,1998.0,"Jeffrey ""The Dude"" Lebowski, a Los Angeles slacker who only wants to bowl and drink white Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money."
401123,french+kiss+1995,5,Comedy Romance,Twentieth Century Fox Film Corporation PolyGram Filmed Entertainment Working Title Films Prufrock Pictures,United Kingdom United States of America,1995.0,French Kiss is director Kasdan’s best film since the Bodyguard. The plot involves a couple in love and one woman’s attempt to fly to Paris to get her lover back from a business trip and marry him. On the way she unknowingly smuggles something of value that has a petty thief chasing her across France as she chases after her future husband.
966573,jurassic+park+1993,4,Adventure Science Fiction,Universal Pictures Amblin Entertainment,United States of America,1993.0,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape."
884190,the+client+1994,4,Drama Thriller Crime Mystery,Regency Enterprises Alcor Films Warner Bros.,United States of America,1994.0,"A street-wise kid, Mark Sway, sees the suicide of Jerome Clifford, a prominent Louisiana lawyer, whose current client is Barry 'The Blade' Muldano, a Mafia hit-man. Before Jerome shoots himself, he tells Mark where the body of a Senator is buried. Clifford shoots himself and Mark is found at the scene, and both the FBI and the Mafia quickly realize that Mark probably knows more than he says."
307466,chinatown+1974,5,Crime Drama Mystery Thriller,Paramount Pictures Penthouse Long Road Productions,United States of America,1974.0,"Private eye Jake Gittes lives off the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together."
340596,star+trek+first+contact+1996,5,Science Fiction Action Adventure Thriller,Paramount Pictures Digital Image Associates,United States of America,1996.0,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy."
715427,deep+blue+sea+1999,5,Action Science Fiction Thriller,Village Roadshow Pictures Warner Bros. Riche-Ludwig Productions Groucho III Film Partnership,Australia United States of America,1999.0,"On a remote former submarine refueling facility called Aquatica, a team of scientists are searching for a cure for Alzheimer's disease. Dr. Susan McAlester genetically engineers three Mako sharks, intending to increase their brain capacity so that they can harvest the tissue as a cure for Alzheimer's. Unfortunately, the increased brain capacity also makes the sharks smarter, faster, and more dangerous. Aquatica's financial backers are skeptical and nervous about the tests, and send a corporate executive to visit the facility."
63261,executive+decision+1996,4,Action Adventure Drama Thriller,Silver Pictures Warner Bros.,United States of America,1996.0,"Terrorists hijack a 747 inbound to Washington D.C., demanding the the release of their imprisoned leader. Intelligence expert David Grant (Kurt Russell) suspects another reason and he is soon the reluctant member of a special assault team that is assigned to intercept the plane and hijackers."
360167,jurassic+park+1993,4,Adventure Science Fiction,Universal Pictures Amblin Entertainment,United States of America,1993.0,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape."
